year,flag,vessels_total,fishing_hours_total,fishing_KWh_total,fishing_days_total,regionname,country,category,type,value,estimate_type,type_code,lsf_prop,new_value,subs_per_fishing_hour,subs_per_fishing_KWh,subs_per_fishing_day
2018,GRC,425,314806.2848611112,88849697.55115414,30139,Europe,Greece,Capacity-enhancing,Markt. & storage infrast.,225469.23,Reported,B4,0.931,209911.85313000003,0.6667968945493279,0.002362550002031755,6.964791570058729
2018,GRC,425,314806.2848611112,88849697.55115414,30139,Europe,Greece,Capacity-enhancing,Tax exemption,38226129.65,Modeled,B5,0.866,33103828.276899997,105.15618610189124,0.3725823406190085,1098.371819798268
2018,GRC,425,314806.2848611112,88849697.55115414,30139,Europe,Greece,Capacity-enhancing,Fishing access,3851613.15,Modeled,B6,1,3851613.15,12.234867393766569,0.043349760957627125,127.79498822124158
2018,GRC,425,314806.2848611112,88849697.55115414,30139,Europe,Greece,Capacity-enhancing,Fuel subsidies,87456111.42,Reported,B7,0.939,82121288.62337999,260.862926099493,0.9242720108990765,2724.751605009456
2018,GRC,425,314806.2848611112,88849697.55115414,30139,Europe,Greece,Ambiguous,Fisher assistance,9137565.62,Modeled,C1,0.753,6880586.911859999,21.856574162411125,0.077440746581029,228.29512962805666
2018,GRC,425,314806.2848611112,88849697.55115414,30139,Europe,Greece,Ambiguous,Vessel buyback,2428444.53,Reported,C2,0.998,2423587.64094,7.698663455874962,0.027277387630325344,80.41367135405952
2018,GRC,425,314806.2848611112,88849697.55115414,30139,Europe,Greece,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Beneficial,Fisheries mangt.,2581981.42,Modeled,A1,0.743,1918412.1950599998,1191.9045124944107,0.33878518656040374,7582.656897470355
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Beneficial,Fishery R&D,216528.31,Modeled,A2,0.783,169541.66673,105.33579704698988,0.02994049211154458,670.1251649407114
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Beneficial,MPAs,755668.2,Modeled,A3,0.779,588665.5278,365.73636298886225,0.10395636619228445,2326.7412166007907
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Fisheries dev. projects,4227153.04,Modeled,B2,0.742,3136547.55568,1948.7288471659153,0.5539038229338368,12397.421168695653
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Tax exemption,576362.59,Modeled,B5,0.866,499130.00294,310.1081740188417,0.08814469153154758,1972.8458614229248
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Fishing access,128126.93,Modeled,B6,1,128126.93,79.60492871777184,0.022626787921406114,506.43055335968376
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,GTM,5,1609.5351388889014,5662621.24544798,253,"South, Central America and Carribbean",Guatemala,Ambiguous,Rural fisher communities,116752.71,Modeled,C3,0.159,18563.68089,11.533566705983771,0.0032782840464427696,73.37423276679841
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Beneficial,Fisheries mangt.,1089360.15,Reported,A1,0.743,809394.59145,16691.033769175247,22.64134072045752,89932.73238333332
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Beneficial,Fishery R&D,382704.86,Modeled,A2,0.783,299657.90538,6179.433703575561,8.382384571081385,33295.32282
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Beneficial,MPAs,54977.83,Modeled,A3,0.779,42827.72957,883.1774860632167,1.1980277947506957,4758.63661888889
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Fisheries dev. projects,5322828.8,Modeled,B2,0.742,3949538.9696,81445.92144626347,110.48116511285383,438837.66328888887
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Markt. & storage infrast.,975530.06,Reported,B4,0.931,908218.4858600001,18728.943308258964,25.405759322082872,100913.16509555557
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Fishing access,NA,Modeled,B6,1,NA,NA,NA,NA
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,GUY,1,48.49277777777778,35748.52750299693,9,"South, Central America and Carribbean",Guyana,Ambiguous,Rural fisher communities,206355.6,Modeled,C3,0.159,32810.5404,676.6067423556772,0.9178151574844411,3645.6155999999996
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Beneficial,Fisheries mangt.,1339923.92,Modeled,A1,0.743,995563.4725599999,175.50616040410742,0.4084528401508772,1472.727030414201
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Beneficial,Fishery R&D,NA,Modeled,A2,0.783,NA,NA,NA,NA
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Beneficial,MPAs,NA,Modeled,A3,0.779,NA,NA,NA,NA
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Capacity-enhancing,Fisheries dev. projects,40438806.84,Modeled,B2,0.742,30005594.67528,5289.634319908162,12.310486175250395,44386.97437171598
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Capacity-enhancing,Fishing access,71892110.84,Modeled,B6,1,71892110.84,12673.735713133536,29.49539398179351,106349.27639053256
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,HKG,39,5672.527222222227,2437401.273038649,676,Asia,Hong Kong,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Beneficial,Fisheries mangt.,3193095.97,Modeled,A1,0.743,2372470.30571,53369.24091478062,321.8251487558021,395411.71761833335
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Beneficial,Fishery R&D,267777.16,Modeled,A2,0.783,209669.51627999998,4716.5618469075325,28.44163027202758,34944.91938
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Beneficial,MPAs,5537122.06,Modeled,A3,0.779,4313418.08474,97031.28775800143,585.114348291911,718903.0141233333
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Boat constsruct. & renov.,301109.55,Modeled,B1,0.848,255340.89839999998,5743.94962470475,34.63694462823968,42556.816399999996
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Fisheries dev. projects,3693690.52,Modeled,B2,0.742,2740718.36584,61653.06195573442,371.77792854197793,456786.3943066667
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Tax exemption,503626.2,Modeled,B5,0.866,436140.2892,9811.071654273468,59.16234783313053,72690.0482
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Fishing access,3170.57,Modeled,B6,1,3170.57,71.32266893285178,0.43008722150700285,528.4283333333334
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,HND,2,44.45388888888888,7371.923278470099,6,"South, Central America and Carribbean",Honduras,Ambiguous,Rural fisher communities,144386.24,Modeled,C3,0.159,22957.41216,516.432031793244,3.1141686223251592,3826.23536
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Beneficial,Fisheries mangt.,9537691.28,Modeled,A1,0.743,7086504.62104,32.037985959378226,0.07176607016394936,303.56856669979436
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Beneficial,Fishery R&D,NA,Modeled,A2,0.783,NA,NA,NA,NA
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Beneficial,MPAs,30231776.27,Modeled,A3,0.779,23550553.71433,106.47171625276619,0.23849990660338055,1008.8482571251714
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Capacity-enhancing,Fisheries dev. projects,3784896.7,Modeled,B2,0.742,2808393.3514,12.696706143876018,0.028441010777886522,120.30471861720356
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Capacity-enhancing,Fishing access,50112.97,Modeled,B6,1,50112.97,0.22656002008041023,5.075013865744277e-4,2.146717357779301
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,HRV,249,221190.7024999998,98744498.68650886,23344,Europe,Croatia,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Beneficial,Fisheries mangt.,1237916.18,Reported,A1,0.743,919771.72174,2333.62007965596,3.1235087814725473,39990.074858260865
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Beneficial,Fishery R&D,247911.05,Reported,A2,0.783,194114.35215,492.50171452292,0.6592047452854533,8439.754441304347
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Beneficial,MPAs,NA,Modeled,A3,0.779,NA,NA,NA,NA
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Boat constsruct. & renov.,21922.71,Reported,B1,0.848,18590.45808,47.16721034151762,0.06313246829835863,808.2807860869565
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Fisheries dev. projects,511222.3,Reported,B2,0.742,379326.94659999997,962.4181287784502,1.28817946969802,16492.475939130432
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Fishing port develop.,59211.81,Reported,B3,0.791,46836.54171,118.83241418787208,0.15905506319354376,2036.371378695652
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Markt. & storage infrast.,722732.43,Reported,B4,0.931,672863.8923300001,1707.172174250231,2.2850194529275374,29254.951840434784
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Fishing access,77.21,Modeled,B6,1,77.21,0.19589513581628618,2.622021392017398e-4,3.35695652173913
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Ambiguous,Fisher assistance,403777.96,Reported,C1,0.753,304044.80388,771.4143006127276,1.0325242583928176,13219.339299130435
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,HTI,2,394.1394444444443,294467.4678668208,23,"South, Central America and Carribbean",Haiti,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Beneficial,Fisheries mangt.,210754701.24,Reported,A1,0.743,156590743.02132002,6729.721602570791,13.037373890122776,84233.85853755784
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Beneficial,Fishery R&D,56386451.51,Reported,A2,0.783,44150591.53233,1897.4377659153636,3.6758735425293,23749.645794690692
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Beneficial,MPAs,41431606.13,Modeled,A3,0.779,32275221.175270002,1387.0759470206506,2.687158370473487,17361.60364457773
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Capacity-enhancing,Boat constsruct. & renov.,56469571.25,Reported,B1,0.848,47886196.42,2057.9809782800885,3.9868911460391896,25759.115879505112
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Capacity-enhancing,Fisheries dev. projects,91542906.4,Reported,B2,0.742,67924836.5488,2919.171536284956,5.6552607991113,36538.373614201184
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Capacity-enhancing,Fishing port develop.,26823464.5,Reported,B3,0.791,21217360.4195,911.847827078763,1.766507108998466,11413.31921436256
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Capacity-enhancing,Markt. & storage infrast.,95548393.58,Reported,B4,0.931,88955554.42298001,3822.9981205688764,7.406228492431729,47851.293395901026
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Capacity-enhancing,Tax exemption,98477275.81,Modeled,B5,0.866,85281320.85146,3665.092432390473,7.10032051915501,45874.83639131791
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Capacity-enhancing,Fishing access,1019127.28,Modeled,B6,1,1019127.28,43.79852052334554,0.08485012034954606,548.2126304464766
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Capacity-enhancing,Fuel subsidies,141322801.13,Reported,B7,0.939,132702110.26106998,5703.0718476702305,11.04846298127798,71383.59884941904
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Ambiguous,Fisher assistance,121921.02,Reported,C1,0.753,91806.52806,3.945522980616325,0.0076435937960221976,49.38489944055944
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,IDN,67,23268.532083333354,12010911.425954768,1859,Asia,Indonesia,Ambiguous,Rural fisher communities,56310415.98,Reported,C3,0.159,8953356.14082,384.7838836053202,0.7454351983207871,4816.221700279721
2018,IND,304,138586.47055555545,47697014.13042238,11096,Asia,India,Beneficial,Fisheries mangt.,52122688.5,Reported,A1,0.743,38727157.5555,279.4439991166047,0.8119409204443014,3490.19083953677
2018,IND,304,138586.47055555545,47697014.13042238,11096,Asia,India,Beneficial,Fishery R&D,26710263.24,Reported,A2,0.783,20914136.116919998,150.9103741013168,0.43847893831954615,1884.8356269754865
2018,IND,304,138586.47055555545,47697014.13042238,11096,Asia,India,Beneficial,MPAs,4127834.91,Modeled,A3,0.779,3215583.39489,23.202722329240373,0.06741686987150457,289.79662895547943
2018,IND,304,138586.47055555545,47697014.13042238,11096,Asia,India,Capacity-enhancing,Boat constsruct. & renov.,8531208.05,Reported,B1,0.848,7234464.4264,52.201808714797345,0.15167541529157635,651.9885027397261
2018,IND,304,138586.47055555545,47697014.13042238,11096,Asia,India,Capacity-enhancing,Fisheries dev. projects,159275.67,Reported,B2,0.742,118182.54714000001,0.8527711735946397,0.002477776634336952,10.650914486301371
